Time,Player,Sell,Buy,Total Costs,Total Revenue
2012-04-15 09:30:00,prosumer_s1_2,0,-2.4612884688582644,21.60647184978516,0.0
2012-04-15 09:30:00,prosumer_s1_3,0,-1.227798690822579,35.11900122216086,0.0
2012-04-15 09:30:00,prosumer_s1_4,0.0,-1.147820034920851,2.5623278979636934,15.60047242083478
2012-04-15 09:30:00,prosumer_s1_5,0,-3.825099629358915,89.56952779033908,0.0
2012-04-15 09:45:00,prosumer_s1_0,0.0,-3.2711348775875493,18.296479001639074,3.9188074976078284
2012-04-15 09:45:00,prosumer_s1_1,0,-0.9655251574159348,33.04609949225902,0.0
2012-04-15 09:45:00,prosumer_s1_2,0,-1.844949202753294,21.991204244093037,0.0
2012-04-15 09:45:00,prosumer_s1_3,0,-1.098967444432616,35.34817196330213,0.0
2012-04-15 09:45:00,prosumer_s1_4,0.0,-1.6747935522824495,2.9115772606992283,15.60047242083478
2012-04-15 09:45:00,prosumer_s1_5,0,-4.0,90.40365892789826,0.0
2012-04-15 10:00:00,prosumer_s1_0,0.0,-3.440939055842196,19.003011471079297,3.9188074976078284
2012-04-15 10:00:00,prosumer_s1_1,0,-1.0591908163099482,33.26358451332769,0.0
2012-04-15 10:00:00,prosumer_s1_2,0,-1.8495978797747608,22.3709845704112,0.0
2012-04-15 10:00:00,prosumer_s1_3,0,-1.4773165734329072,35.651511287199874,0.0
2012-04-15 10:00:00,prosumer_s1_4,0.0,-1.9323980191998325,3.308359046801651,15.60047242083478
2012-04-15 10:00:00,prosumer_s1_5,0,-4.0,91.22498410451321,0.0
2012-04-15 10:15:00,prosumer_s1_0,0.0,-2.9962149303638705,19.727373931805495,3.9188074976078284
2012-04-15 10:15:00,prosumer_s1_1,0,-0.5271644610468368,33.39103136046189,0.0
2012-04-15 10:15:00,prosumer_s1_2,0,-1.6738958992251156,22.775664268210765,0.0
2012-04-15 10:15:00,prosumer_s1_3,0,-1.0467200227074986,35.90456546020198,0.0
2012-04-15 10:15:00,prosumer_s1_4,0.0,-0.8615536837368573,3.5166475577742466,15.60047242083478
2012-04-15 10:15:00,prosumer_s1_5,0,-3.794907800305768,92.14243789749752,0.0
2012-04-15 10:30:00,prosumer_s1_0,0.0,-2.877080046934165,20.6990774666402,3.9188074976078284
2012-04-15 10:30:00,prosumer_s1_1,0,-0.9172902649430104,33.70083650261092,0.0
2012-04-15 10:30:00,prosumer_s1_2,0,-1.3201784663787426,23.221540664232442,0.0
2012-04-15 10:30:00,prosumer_s1_3,0,-1.586197101617646,36.44028685322643,0.0
2012-04-15 10:30:00,prosumer_s1_4,0.0,-0.7978132572978259,3.78610059683042,15.60047242083478
2012-04-15 10:30:00,prosumer_s1_5,0,-3.9467180830713886,93.47540043234362,0.0
2012-04-15 10:45:00,prosumer_s1_0,0.0,-2.534534705995076,21.47939441527592,3.9188074976078284
2012-04-15 10:45:00,prosumer_s1_1,0,-0.5,33.85477342578463,0.0
2012-04-15 10:45:00,prosumer_s1_2,0,-1.823834319145803,23.78305155116828,0.0
2012-04-15 10:45:00,prosumer_s1_3,0,-1.0295105917588572,36.75724623896664,0.0
2012-04-15 10:45:00,prosumer_s1_4,0.0,-1.4874560219116355,4.24404940356898,15.60047242083478
2012-04-15 10:45:00,prosumer_s1_5,0,-4.0,94.70689581773328,0.0
2012-04-15 11:00:00,prosumer_s1_0,0.0,-2.923283337983695,22.410807602817954,3.9188074976078284
2012-04-15 11:00:00,prosumer_s1_1,0,-0.972595450489176,34.164660673783594,0.0
2012-04-15 11:00:00,prosumer_s1_2,0,-1.3772470703682722,24.221868434628313,0.0
2012-04-15 11:00:00,prosumer_s1_3,0,-1.025970800579866,37.084139879852046,0.0
2012-04-15 11:00:00,prosumer_s1_4,0.0,-1.42796503059601,4.699025985402256,15.60047242083478
2012-04-15 11:00:00,prosumer_s1_5,0,-3.733330802072247,95.89640540010082,0.0
2012-04-15 11:15:00,prosumer_s1_0,0.0,-2.913355114823337,23.315192479978432,3.9188074976078284
2012-04-15 11:15:00,prosumer_s1_1,0,-1.6286980741402086,34.67025297189316,0.0
2012-04-15 11:15:00,prosumer_s1_2,0,-1.9210929994452275,24.81822809139555,0.0
2012-04-15 11:15:00,prosumer_s1_3,0,-0.9079282218293542,37.36598555983516,0.0
2012-04-15 11:15:00,prosumer_s1_4,0.0,-1.4855656650487834,5.160186080394808,15.60047242083478
