date,Wind-0.wind_0-wind_gen,PV-0.pv_0-pv_gen,Load-0.load_0-load_dem,Controller-0.ctrl_0-flow2b,Controller-0.ctrl_0-flow2e,Controller-0.ctrl_0-dump,Electrolyser-0.electro_0-h2_gen,Battery-0.Battery_0-p_out,Battery-0.Battery_0-p_in,Battery-0.Battery_0-mod,Battery-0.Battery_0-flag,Battery-0.Battery_0-soc,H2storage-0.h2storage_0-h2_given,H2storage-0.h2storage_0-h2_stored,H2storage-0.h2storage_0-h2_soc,Fuelcell-0.fc_0-fc_gen
2012-06-08 17:45:00,136.180153,112.85619918562595,8.8021935660876,-14.52176024828644,0,0,0,-14.52176024828644,-14.52176024828644,-1,0,88.939,0,0,50.07,0.0
2012-06-08 18:00:00,62.418402,113.21694969292959,8.75869021715797,59.55723791008755,0,0,0,37.72444444444469,59.55723791008755,1,1,90,0,0,50.07,0.0
2012-06-08 18:15:00,62.1726975,65.84755033492024,8.500676898420279,0,12.175529733340525,0,0.04634008315815717,0,0,0,1,90,0,0.04634008315815717,50.07,0.0
2012-06-08 18:30:00,73.8998275,59.762605007022394,11.114679454436443,-3.0225430385411585,0,0,0,-3.0225430385411585,-3.0225430385411585,-1,0,89.895,0,0,50.07,0.0
2012-06-08 18:45:00,63.56700074999999,45.48813372047054,12.381759527384155,-5.697107502145293,0,0,0,-5.697107502145293,-5.697107502145293,-1,0,89.697,0,0,50.07,0.0
2012-06-08 19:00:00,38.40207525,41.398201762086345,15.57704111403432,18.573167626120657,0,0,0,10.773333333333236,18.573167626120657,1,1,90,0,0,50.07,0.0
2012-06-08 19:15:00,92.527872,44.81126174756652,14.579093098345654,-33.13751715408783,0,0,0,-33.13751715408783,-33.13751715408783,-1,0,88.849,0,0,50.07,0.0
2012-06-08 19:30:00,69.2437055,43.47616380591108,14.036952016232185,-11.730589677856742,0,0,0,-11.730589677856742,-11.730589677856742,-1,0,88.442,0,0,50.07,0.0
2012-06-08 19:45:00,115.42971250000001,41.449196629893244,14.036952016232185,-59.94356385387458,0,0,0,-59.94356385387458,-59.94356385387458,-1,0,86.361,0,0,50.07,0.0
2012-06-08 20:00:00,222.2158985,32.333906253392826,14.096514675359368,-175.7854775712478,0,0,0,-175.7854775712478,-175.7854775712478,-1,0,80.257,0,0,50.07,0.0
2012-06-08 20:15:00,178.85407425,9.043027995137754,14.824458423860364,-154.98658783100188,0,0,0,-154.98658783100188,-154.98658783100188,-1,0,74.876,0,0,50.07,0.0
2012-06-08 20:30:00,284.0544615,3.4829590924807383,17.777035969461945,-262.7944664380573,0,0,0,-262.7944664380573,-262.7944664380573,-1,0,65.751,0,0,50.07,0.0
2012-06-08 20:45:00,235.19147425,1.3946898717510778,15.897986641520031,-217.89879773672888,0,0,0,-217.89879773672888,-217.89879773672888,-1,0,58.185,0,0,50.07,0.0
2012-06-08 21:00:00,195.299982,0.0,15.386563114487807,-179.9134188855122,0,0,0,-179.9134188855122,-179.9134188855122,-1,0,51.938,0,0,50.07,0.0
2012-06-08 21:15:00,162.20930525,0.0,16.48674222623513,-145.72256302376488,0,0,0,-145.72256302376488,-145.72256302376488,-1,0,46.878,0,0,50.07,0.0
2012-06-08 21:30:00,56.749260250000006,0.0,17.499996276314604,-39.2492639736854,0,0,0,-39.2492639736854,-39.2492639736854,-1,0,45.515,0,0,50.07,0.0
2012-06-08 21:45:00,44.97237475,0.0,14.336450244888205,-30.635924505111795,0,0,0,-30.635924505111795,-30.635924505111795,-1,0,44.451,0,0,50.07,0.0
2012-06-08 22:00:00,40.53719075,0.0,13.859271201630529,-26.677919548369474,0,0,0,-26.677919548369474,-26.677919548369474,-1,0,43.525,0,0,50.07,0.0
2012-06-08 22:15:00,78.41316749999999,0.0,20.632919480701617,-57.78024801929837,0,0,0,-57.78024801929837,-57.78024801929837,-1,0,41.519,0,0,50.07,0.0
2012-06-08 22:30:00,79.32813675,0.0,23.02674060609553,-56.30139614390447,0,0,0,-56.30139614390447,-56.30139614390447,-1,0,39.564,0,0,50.07,0.0
2012-06-08 22:45:00,74.42961975,0.0,33.16714737094894,-41.26247237905106,0,0,0,-41.26247237905106,-41.26247237905106,-1,0,38.131,0,0,50.07,0.0
2012-06-08 23:00:00,83.6146555,0.0,26.770506612603203,-56.8441488873968,0,0,0,-56.8441488873968,-56.8441488873968,-1,0,36.157,0,0,50.07,0.0
2012-06-08 23:15:00,85.14792625000001,0.0,17.56898435583038,-67.57894189416963,0,0,0,-67.57894189416963,-67.57894189416963,-1,0,33.811,0,0,50.07,0.0
2012-06-08 23:30:00,69.78325824999999,0.0,18.411032717710054,-51.37222553228993,0,0,0,-51.37222553228993,-51.37222553228993,-1,0,32.027,0,0,50.07,0.0
2012-06-08 23:45:00,78.7706975,0.0,21.254195894353654,-57.51650160564634,0,0,0,-57.51650160564634,-57.51650160564634,-1,0,30.03,0,0,50.07,0.0
2012-06-09,74.4688415,0.0,24.5482272918599,-49.920614208140094,0,0,0,-49.920614208140094,-49.920614208140094,-1,0,28.297,0,0,50.07,0.0
2012-06-09 00:15:00,72.97275225,0.0,35.98689472490344,-36.985857525096556,0,0,0,-36.985857525096556,-36.985857525096556,-1,0,27.013,0,0,50.07,0.0
2012-06-09 00:30:00,71.6332925,0.0,23.94882063641756,-47.68447186358243,0,0,0,-47.68447186358243,-47.68447186358243,-1,0,25.357,0,0,50.07,0.0
2012-06-09 00:45:00,64.420361,0.0,20.787087608741746,-43.63327339125826,0,0,0,-43.63327339125826,-43.63327339125826,-1,0,23.842,0,0,50.07,0.0
2012-06-09 01:00:00,65.9754335,0.0,15.833448209064352,-50.141985290935644,0,0,0,-50.141985290935644,-50.141985290935644,-1,0,22.101,0,0,50.07,0.0
2012-06-09 01:15:00,62.954762499999994,0.0,12.768661955703468,-50.18610054429652,0,0,0,-50.18610054429652,-50.18610054429652,-1,0,20.358,0,0,50.07,0.0
2012-06-09 01:30:00,60.6620325,0.0,13.566479481023496,-47.0955530189765,0,0,0,-47.0955530189765,-47.0955530189765,-1,0,18.723,0,0,50.07,0.0
2012-06-09 01:45:00,67.219293,0.0,13.163541473957617,-54.05575152604238,0,0,0,-54.05575152604238,-54.05575152604238,-1,0,16.846,0,0,50.07,0.0
2012-06-09 02:00:00,70.4215465,0.0,16.55304271892661,-53.8685037810734,0,0,0,-53.8685037810734,-53.8685037810734,-1,0,14.976,0,0,50.07,0.0
2012-06-09 02:15:00,68.43764800000001,0.0,16.887212597474946,-51.55043540252507,0,0,0,-51.55043540252507,-51.55043540252507,-1,0,13.186,0,0,50.07,0.0
2012-06-09 02:30:00,68.12036875,0.0,17.8467497567489,-50.2736189932511,0,0,0,-50.2736189932511,-50.2736189932511,-1,0,11.44,0,0,50.07,0.0
2012-06-09 02:45:00,68.6952065,0.0,26.315751298726106,-42.37945520127389,0,0,0,-51.19999999999998,-42.37945520127389,-1,-1,10,0,0,50.07,0.0
2012-06-09 03:00:00,58.33816075,0.0,31.60945230518357,0,0,0,0,0,0,0,-1,10,-1.5075413674459353,0,50.067,6.6821771112041075
2012-06-09 03:15:00,19.52054025,0.0,40.50929066666447,20.98875041666447,0,0,0,20.98875041666447,20.98875041666447,1,0,10.59,0,0,50.067,0.0
2012-06-09 03:30:00,26.137507250000002,0.0,36.772443999768726,10.634936749768723,0,0,0,10.634936749768723,10.634936749768723,1,0,10.889,0,0,50.067,0.0
2012-06-09 03:45:00,21.724054,0.0,25.333479290749114,3.6094252907491153,0,0,0,3.6094252907491153,3.6094252907491153,1,0,10.991,0,0,50.067,0.0
2012-06-09 04:00:00,13.438559,0.0,19.426924479014325,5.988365479014325,0,0,0,5.988365479014325,5.988365479014325,1,0,11.159,0,0,50.067,0.0
2012-06-09 04:15:00,59.4556,0.0,21.96789756851643,-37.48770243148357,0,0,0,-41.208888888888914,-37.48770243148357,-1,-1,10,0,0,50.067,0.0
2012-06-09 04:30:00,208.86589,0.0,27.9773228411519,0,0,0,0,0,0,0,-1,10,-10.202400854982974,0,50.045,45.22214178971203
2012-06-09 04:45:00,192.118282,0.0,27.32309155032438,0,0,0,0,0,0,0,-1,10,-9.294708993213515,0,50.025,41.19879761241891
2012-06-09 05:00:00,191.56633675,0.0,29.026365184997466,0,0,0,0,0,0,0,-1,10,-9.167511086576567,0,50.005,40.63499289125063
2012-06-09 05:15:00,146.44759875,19.793345150351456,23.359251616667443,0,0,0,0,0,0,0,-1,10,-5.8260012398748495,0,49.993,25.82375049574527
2012-06-09 05:30:00,31.34473175,40.64537955243152,20.709907906974202,30.010555709405722,0,0,0,30.010555709405722,30.010555709405722,1,0,10.844,0,0,49.993,0.0
2012-06-09 05:45:00,21.493565999999998,16.219039879627793,21.332721169392176,16.058195049019975,0,0,0,16.058195049019975,16.058195049019975,1,0,11.296,0,0,49.993,0.0
2012-06-09 06:00:00,23.5215155,17.620023932479253,20.787087608741746,14.885596041221,0,0,0,14.885596041221,14.885596041221,1,0,11.715,0,0,49.993,0.0
2012-06-09 06:15:00,51.980472999999996,20.43309147861987,10.762125690961517,-20.785255830418613,0,0,0,-20.785255830418613,-20.785255830418613,-1,0,10.993,0,0,49.993,0.0
2012-06-09 06:30:00,75.370377,30.959207617386575,9.796072112560973,-34.61509727005246,0,0,0,-35.30666666666668,-34.61509727005246,-1,-1,10,0,0,49.993,0.0
2012-06-09 06:45:00,56.66415425,49.86218953524595,16.157894125570678,9.355929410816621,0,0,0,9.355929410816621,9.355929410816621,1,0,10.263,0,0,49.993,0.0
2012-06-09 07:00:00,54.34362725,136.87472241585925,11.114679454436443,93.6457746202957,0,0,0,93.6457746202957,93.6457746202957,1,0,12.897,0,0,49.993,0.0
2012-06-09 07:15:00,57.319333,146.15012067024014,12.164222650555097,100.99501032079525,0,0,0,100.99501032079525,100.99501032079525,1,0,15.737,0,0,49.993,0.0
2012-06-09 07:30:00,56.10258725,90.26871075891582,11.949248770432655,46.11537227934848,0,0,0,46.11537227934848,46.11537227934848,1,0,17.034,0,0,49.993,0.0
2012-06-09 07:45:00,27.109498249999998,70.09851380884749,8.845840727610213,51.83485628645769,0,0,0,51.83485628645769,51.83485628645769,1,0,18.492,0,0,49.993,0.0
2012-06-09 08:00:00,34.7823035,32.33455113812042,7.36345042077472,4.9156980588951384,0,0,0,4.9156980588951384,4.9156980588951384,1,0,18.63,0,0,49.993,0.0
2012-06-09 08:15:00,22.04132775,50.53214840599529,5.56138643401677,34.052207090012054,0,0,0,34.052207090012054,34.052207090012054,1,0,19.588,0,0,49.993,0.0
2012-06-09 08:30:00,20.055353750000002,108.21105927966919,10.127312659904284,98.28301818957348,0,0,0,98.28301818957348,98.28301818957348,1,0,22.352,0,0,49.993,0.0
2012-06-09 08:45:00,30.83697175,153.83795280407662,7.1717036587536,130.1726847128302,0,0,0,130.1726847128302,130.1726847128302,1,0,26.013,0,0,49.993,0.0
2012-06-09 09:00:00,22.0600445,191.1365190066211,8.082001498289484,177.1584760049106,0,0,0,177.1584760049106,177.1584760049106,1,0,30.996,0,0,49.993,0.0
2012-06-09 09:15:00,14.21771,170.20624486987506,10.079542396087152,166.06807726596222,0,0,0,166.06807726596222,166.06807726596222,1,0,35.667,0,0,49.993,0.0
2012-06-09 09:30:00,22.718794250000002,151.3920513138627,14.948166759929391,143.6214238237921,0,0,0,143.6214238237921,143.6214238237921,1,0,39.706,0,0,49.993,0.0
2012-06-09 09:45:00,18.013049249999998,156.42834143947871,18.841962880920963,157.25725507039968,0,0,0,157.25725507039968,157.25725507039968,1,0,44.129,0,0,49.993,0.0
2012-06-09 10:00:00,15.817077999999999,166.57841160332725,14.396856557097985,165.15819016042522,0,0,0,165.15819016042522,165.15819016042522,1,0,48.774,0,0,49.993,0.0
2012-06-09 10:15:00,21.555398,139.36287673062967,8.75869021715797,126.56616894778765,0,0,0,126.56616894778765,126.56616894778765,1,0,52.334,0,0,49.993,0.0
2012-06-09 10:30:00,28.0510595,162.3072688140305,7.058269340208054,141.31447865423854,0,0,0,141.31447865423854,141.31447865423854,1,0,56.308,0,0,49.993,0.0
2012-06-09 10:45:00,21.972845250000002,226.9427597991059,6.544704998982271,211.51461954808815,0,0,0,211.51461954808815,211.51461954808815,1,0,62.257,0,0,49.993,0.0
2012-06-09 11:00:00,69.79507575000001,223.94653192026755,7.717151441695209,161.86860761196277,0,0,0,161.86860761196277,161.86860761196277,1,0,66.81,0,0,49.993,0.0
2012-06-09 11:15:00,148.14951025,190.29282813883273,8.164610758280814,50.307928647113556,0,0,0,50.307928647113556,50.307928647113556,1,0,68.225,0,0,49.993,0.0
2012-06-09 11:30:00,135.16080475,205.37958371755465,7.247997742322717,77.46677670987737,0,0,0,77.46677670987737,77.46677670987737,1,0,70.404,0,0,49.993,0.0
2012-06-09 11:45:00,112.32878375,195.73995866801624,4.568355851839587,87.97953076985583,0,0,0,87.97953076985583,87.97953076985583,1,0,72.878,0,0,49.993,0.0
2012-06-09 12:00:00,102.6400665,173.16606940378114,6.193545576910098,76.71954848069124,0,0,0,76.71954848069124,76.71954848069124,1,0,75.036,0,0,49.993,0.0
2012-06-09 12:15:00,107.5458185,174.91284488172238,9.984453003336165,77.35147938505855,0,0,0,77.35147938505855,77.35147938505855,1,0,77.212,0,0,49.993,0.0
2012-06-09 12:30:00,72.41365875,196.21794640406569,11.684112496233574,135.48840015029927,0,0,0,135.48840015029927,135.48840015029927,1,0,81.023,0,0,49.993,0.0
2012-06-09 12:45:00,15.395502,237.74278211049617,9.51796703547398,231.86524714597016,0,0,0,231.86524714597016,231.86524714597016,1,0,87.544,0,0,49.993,0.0
2012-06-09 13:00:00,65.1203165,207.66269542707823,3.0148840350919053,145.55726296217014,0,0,0,87.32444444444455,145.55726296217014,1,1,90,0,0,49.993,0.0
2012-06-09 13:15:00,45.827347499999995,144.34547685094904,0,0,98.51812935094904,0,0.3749601378088458,0,0,0,1,90,0,0.3749601378088458,49.994,0.0
2012-06-09 13:30:00,46.075730750000005,184.54146402941052,0,0,138.46573327941053,0,0.527000774114379,0,0,0,1,90,0,0.527000774114379,49.995,0.0
2012-06-09 13:45:00,49.1377735,236.69296109727645,2.2395806955331183,0,189.79476829280955,0,0.7223591530139449,0,0,0,1,90,0,0.7223591530139449,49.996,0.0
2012-06-09 14:00:00,99.65946650000001,249.73175194261765,0,0,150.07228544261764,0,0.5711753278465014,0,0,0,1,90,0,0.5711753278465014,49.997,0.0
2012-06-09 14:15:00,159.99156449999998,212.04308629140667,2.2571230236552844,0,54.30864481506197,0,0.20669877796325745,0,0,0,1,90,0,0.20669877796325745,49.997,0.0
2012-06-09 14:30:00,150.2777715,216.4743001799686,0,0,66.1965286799686,0,0.25194408054469547,0,0,0,1,90,0,0.25194408054469547,49.997,0.0
2012-06-09 14:45:00,80.06604825,116.49231134938456,0,0,36.42626309938457,0,0.13863840819542458,0,0,0,1,90,0,0.13863840819542458,49.997,0.0
2012-06-09 15:00:00,68.763773,115.19951991884496,0,0,46.435746918844956,0,0.17673451758226122,0,0,0,1,90,0,0.17673451758226122,49.997,0.0
2012-06-09 15:15:00,65.397279,128.81956106159893,0,0,63.422282061598935,0,0.24138529404323839,0,0,0,1,90,0,0.24138529404323839,49.997,0.0
2012-06-09 15:30:00,69.626112,125.26006422147232,0,0,55.63395222147231,0,0.21174289980175157,0,0,0,1,90,0,0.21174289980175157,49.997,0.0
2012-06-09 15:45:00,75.396874,155.06741910566203,0,0,79.67054510566203,0,0.3032262058662112,0,0,0,1,90,0,0.3032262058662112,49.998,0.0
2012-06-09 16:00:00,77.04147,183.8239047641299,2.4561710038871367,0,109.23860576801704,0,0.41576228601449045,0,0,0,1,90,0,0.41576228601449045,49.999,0.0
2012-06-09 16:15:00,78.00774725,147.93303489784006,5.124182545318035,0,75.0494701931581,0,0.28563838829970983,0,0,0,1,90,0,0.28563838829970983,50.0,0.0
2012-06-09 16:30:00,71.51835100000001,168.4131471070164,2.292482015473029,0,99.18727812248945,0,0.3775069189672417,0,0,0,1,90,0,0.3775069189672417,50.001,0.0
2012-06-09 16:45:00,61.188593,89.12955651246713,0,0,27.940963512467135,0,0.10634334612490978,0,0,0,1,90,0,0.10634334612490978,50.001,0.0
2012-06-09 17:00:00,43.3386375,82.99653965378842,2.8065582836490197,0,42.464460437437445,0,0.16161979569140533,0,0,0,1,90,0,0.16161979569140533,50.001,0.0
2012-06-09 17:15:00,56.2553475,94.16032305997705,0,0,37.904975559977046,0,0.14426638988423923,0,0,0,1,90,0,0.14426638988423923,50.001,0.0
2012-06-09 17:30:00,69.42947525,106.02840958446752,0,0,36.59893433446753,0,0.13929559515714296,0,0,0,1,90,0,0.13929559515714296,50.001,0.0
2012-06-09 17:45:00,71.575451,74.05025364771824,0,0,2.474802647718235,0,0.009419102331231858,0,0,0,1,90,0,0.009419102331231858,50.001,0.0
2012-06-09 18:00:00,69.24032175,76.13759264890442,0,0,6.897270898904409,0,0.02625102266756779,0,0,0,1,90,0,0.02625102266756779,50.001,0.0
2012-06-09 18:15:00,72.67144525,64.28068038321311,0,-8.390764866786895,0,0,0,-8.390764866786895,-8.390764866786895,-1,0,89.709,0,0,50.001,0.0
2012-06-09 18:30:00,80.570633,47.55594917232297,2.786269989333124,-30.22841383834391,0,0,0,-30.22841383834391,-30.22841383834391,-1,0,88.659,0,0,50.001,0.0
2012-06-09 18:45:00,72.70056875,49.66780279973356,3.6042141186829912,-19.428551831583455,0,0,0,-19.428551831583455,-19.428551831583455,-1,0,87.984,0,0,50.001,0.0
2012-06-09 19:00:00,65.14064425000001,37.80708557635321,2.292482015473029,-25.041076658173772,0,0,0,-25.041076658173772,-25.041076658173772,-1,0,87.115,0,0,50.001,0.0
2012-06-09 19:15:00,67.07459075,35.026503285906436,6.4734384233047955,-25.57464904078877,0,0,0,-25.57464904078877,-25.57464904078877,-1,0,86.227,0,0,50.001,0.0
2012-06-09 19:30:00,67.1670675,27.344142262383386,52.93194173858741,13.109016500970796,0,0,0,13.109016500970796,13.109016500970796,1,0,86.596,0,0,50.001,0.0
2012-06-09 19:45:00,59.41299475,18.23864206703228,48.72562273803729,7.551270055069573,0,0,0,7.551270055069573,7.551270055069573,1,0,86.808,0,0,50.001,0.0
2012-06-09 20:00:00,63.57038875,16.141449111614826,24.204499848293395,-23.22443979009178,0,0,0,-23.22443979009178,-23.22443979009178,-1,0,86.002,0,0,50.001,0.0
2012-06-09 20:15:00,42.398311,4.215460181967353,12.272669765123261,-25.910181052909387,0,0,0,-25.910181052909387,-25.910181052909387,-1,0,85.102,0,0,50.001,0.0
2012-06-09 20:30:00,24.57876825,2.1087332180901903,25.245413972413743,2.775378940503934,0,0,0,2.775378940503934,2.775378940503934,1,0,85.18,0,0,50.001,0.0
2012-06-09 20:45:00,27.39095125,0.7032213161069581,22.04816995297663,-4.639559980916413,0,0,0,-4.639559980916413,-4.639559980916413,-1,0,85.019,0,0,50.001,0.0
2012-06-09 21:00:00,24.6280695,0.0,20.32687378427064,-4.30119571572936,0,0,0,-4.30119571572936,-4.30119571572936,-1,0,84.87,0,0,50.001,0.0
2012-06-09 21:15:00,19.38600225,0.0,12.056416285163591,-7.32958596483641,0,0,0,-7.32958596483641,-7.32958596483641,-1,0,84.616,0,0,50.001,0.0
2012-06-09 21:30:00,20.46995275,0.0,8.54332235539672,-11.926630394603281,0,0,0,-11.926630394603281,-11.926630394603281,-1,0,84.202,0,0,50.001,0.0
2012-06-09 21:45:00,22.34544925,0.0,5.339801802250074,-17.00564744774993,0,0,0,-17.00564744774993,-17.00564744774993,-1,0,83.612,0,0,50.001,0.0
2012-06-09 22:00:00,26.769564499999998,0.0,3.7503134742826307,-23.019251025717367,0,0,0,-23.019251025717367,-23.019251025717367,-1,0,82.813,0,0,50.001,0.0
2012-06-09 22:15:00,24.6540575,0.0,2.725992222482858,-21.928065277517142,0,0,0,-21.928065277517142,-21.928065277517142,-1,0,82.052,0,0,50.001,0.0
2012-06-09 22:30:00,27.095089750000003,0.0,2.847429854216587,-24.247659895783418,0,0,0,-24.247659895783418,-24.247659895783418,-1,0,81.21,0,0,50.001,0.0
2012-06-09 22:45:00,31.260697999999998,0.0,2.474825387802563,-28.785872612197434,0,0,0,-28.785872612197434,-28.785872612197434,-1,0,80.21,0,0,50.001,0.0
2012-06-09 23:00:00,56.40249375,0.0,2.5887384883717752,-53.81375526162822,0,0,0,-53.81375526162822,-53.81375526162822,-1,0,78.341,0,0,50.001,0.0
2012-06-09 23:15:00,78.60570949999999,0.0,2.364303986208444,-76.24140551379155,0,0,0,-76.24140551379155,-76.24140551379155,-1,0,75.694,0,0,50.001,0.0
2012-06-09 23:30:00,89.754766,0.0,2.930359567901076,-86.82440643209893,0,0,0,-86.82440643209893,-86.82440643209893,-1,0,72.679,0,0,50.001,0.0
2012-06-09 23:45:00,79.8970235,0.0,3.6767800308544376,-76.22024346914557,0,0,0,-76.22024346914557,-76.22024346914557,-1,0,70.032,0,0,50.001,0.0
2012-06-10,197.18183775,0.0,4.319731288398715,-192.8621064616013,0,0,0,-192.8621064616013,-192.8621064616013,-1,0,63.335,0,0,50.001,0.0
2012-06-10 00:15:00,192.89559875,0.0,7.020725433250333,-185.87487331674967,0,0,0,-185.87487331674967,-185.87487331674967,-1,0,56.881,0,0,50.001,0.0
2012-06-10 00:30:00,137.224186,0.0,10.862082878939004,-126.362103121061,0,0,0,-126.362103121061,-126.362103121061,-1,0,52.493,0,0,50.001,0.0
2012-06-10 00:45:00,53.205211250000005,0.0,11.631560345042526,-41.573650904957475,0,0,0,-41.573650904957475,-41.573650904957475,-1,0,51.049,0,0,50.001,0.0
2012-06-10 01:00:00,45.42151925,0.0,13.918330516682275,-31.503188733317728,0,0,0,-31.503188733317728,-31.503188733317728,-1,0,49.955,0,0,50.001,0.0
2012-06-10 01:15:00,44.14459475,0.0,14.886226921356807,-29.258367828643195,0,0,0,-29.258367828643195,-29.258367828643195,-1,0,48.939,0,0,50.001,0.0
2012-06-10 01:30:00,47.81871475,0.0,12.218365995534842,-35.60034875446516,0,0,0,-35.60034875446516,-35.60034875446516,-1,0,47.703,0,0,50.001,0.0
2012-06-10 01:45:00,49.02408475,0.0,21.96789756851643,-27.05618718148357,0,0,0,-27.05618718148357,-27.05618718148357,-1,0,46.764,0,0,50.001,0.0
2012-06-10 02:00:00,40.663585250000004,0.0,22.94410884077819,-17.719476409221816,0,0,0,-17.719476409221816,-17.719476409221816,-1,0,46.149,0,0,50.001,0.0
2012-06-10 02:15:00,70.0138965,0.0,29.026365184997466,-40.987531315002535,0,0,0,-40.987531315002535,-40.987531315002535,-1,0,44.726,0,0,50.001,0.0
2012-06-10 02:30:00,78.63980675,0.0,21.728249901040478,-56.91155684895953,0,0,0,-56.91155684895953,-56.91155684895953,-1,0,42.75,0,0,50.001,0.0
2012-06-10 02:45:00,74.53646325,0.0,17.916645564264947,-56.61981768573505,0,0,0,-56.61981768573505,-56.61981768573505,-1,0,40.784,0,0,50.001,0.0
2012-06-10 03:00:00,58.655346,0.0,12.11023949286952,-46.545106507130484,0,0,0,-46.545106507130484,-46.545106507130484,-1,0,39.168,0,0,50.001,0.0
2012-06-10 03:15:00,59.46443375,0.0,15.513374812402429,-43.951058937597566,0,0,0,-43.951058937597566,-43.951058937597566,-1,0,37.642,0,0,50.001,0.0
2012-06-10 03:30:00,63.87335349999999,0.0,15.513374812402429,-48.35997868759756,0,0,0,-48.35997868759756,-48.35997868759756,-1,0,35.963,0,0,50.001,0.0
2012-06-10 03:45:00,50.334329999999994,0.0,9.656352126958462,-40.677977873041534,0,0,0,-40.677977873041534,-40.677977873041534,-1,0,34.551,0,0,50.001,0.0
2012-06-10 04:00:00,55.79163125,0.0,10.564054774119228,-45.227576475880774,0,0,0,-45.227576475880774,-45.227576475880774,-1,0,32.981,0,0,50.001,0.0
2012-06-10 04:15:00,60.001096749999995,0.0,10.465937248222264,-49.53515950177773,0,0,0,-49.53515950177773,-49.53515950177773,-1,0,31.261,0,0,50.001,0.0
