Column1;Column2;Column3;Column4;Column5;Column6;;;;;;;;;
Time;Player;Sell;Buy;Total Costs;Total Revenue;;;;;;;;;
2012-04-15 07:15:00;prosumer_s1_0;0.0;-2.9975123064689337;-11.884295402213853;4.062788242431148;;;;;;;;;
2012-04-15 07:15:00;prosumer_s1_1;0.0;-0.9405383142281832;-31.401727235163616;0.0;;;;;;;;;
2012-04-15 07:15:00;prosumer_s1_2;0;-2.1937998273818087;-16.914350879609305;0.0;;;;;;;;;
2012-04-15 07:15:00;prosumer_s1_3;0.0;-2.297899228975559;-30.896315312307625;0.0;;;;;;;;;
2012-04-15 07:15:00;prosumer_s1_4;0.0;-0.0188764808027255;-0.5923672036115702;16.181323063668014;;;;;;;;;
2012-04-15 07:15:00;prosumer_s1_5;0.0;-3.745134078679712;-85.5499542251192;0.0;;;;;;;;;
2012-04-15 07:30:00;prosumer_s1_0;0.0;-2.973874165210709;-13.80700735025581;4.062788242431148;;;;;;;;;
2012-04-15 07:30:00;prosumer_s1_1;0.0;-0.202933945817484;-31.53293101199152;0.0;;;;;;;;;
2012-04-15 07:30:00;prosumer_s1_2;0;-1.8580930540216447;-18.115671956786777;0.0;;;;;;;;;
2012-04-15 07:30:00;prosumer_s1_3;0.0;-2.7449414159497327;-32.671014362745694;0.0;;;;;;;;;
2012-04-15 07:30:00;prosumer_s1_4;0.0;-0.1123507210789642;-0.665005809614709;16.181323063668014;;;;;;;;;
2012-04-15 07:30:00;prosumer_s1_5;0.0;-3.19627759388036;-87.61645764039639;0.0;;;;;;;;;
2012-04-15 07:45:00;prosumer_s1_0;0.0;-2.822354236921018;-15.231897515366063;4.062788242431148;;;;;;;;;
2012-04-15 07:45:00;prosumer_s1_1;0.0;-0.4257679424960766;-31.747883673123;0.0;;;;;;;;;
2012-04-15 07:45:00;prosumer_s1_2;0;-1.7061880358448698;-18.97705587532576;0.0;;;;;;;;;
2012-04-15 07:45:00;prosumer_s1_3;0.0;-2.1094951235209063;-33.736011383860976;0.0;;;;;;;;;
2012-04-15 07:45:00;prosumer_s1_4;0.0;-0.4674056275320775;-0.9009796193779376;16.181323063668014;;;;;;;;;
2012-04-15 07:45:00;prosumer_s1_5;0.0;-2.751916465235926;-89.00578668181302;0.0;;;;;;;;;
2012-04-15 08:00:00;prosumer_s1_0;0.0;-2.5376304423008085;-16.556485697734505;4.062788242431148;;;;;;;;;
2012-04-15 08:00:00;prosumer_s1_1;0.0;-0.511450943682432;-32.014849999097834;0.0;;;;;;;;;
2012-04-15 08:00:00;prosumer_s1_2;0;-1.548317587051231;-19.785244153718967;0.0;;;;;;;;;
2012-04-15 08:00:00;prosumer_s1_3;0.0;-1.540992980039595;-34.540376375881834;0.0;;;;;;;;;
2012-04-15 08:00:00;prosumer_s1_4;0.0;-0.0974428339561979;-0.9518426702632524;16.181323063668014;;;;;;;;;
2012-04-15 08:00:00;prosumer_s1_5;0.0;-2.9655489748639834;-90.55373907900217;0.0;;;;;;;;;
2012-04-15 08:15:00;prosumer_s1_0;0.0;-2.596973270824603;-17.622149121274926;4.062788242431148;;;;;;;;;
2012-04-15 08:15:00;prosumer_s1_1;0.0;-0.2441926290629311;-32.11505401583302;0.0;;;;;;;;;
2012-04-15 08:15:00;prosumer_s1_2;0;-1.2121249202210151;-20.282637487240354;0.0;;;;;;;;;
2012-04-15 08:15:00;prosumer_s1_3;0.0;-1.3803702297171196;-35.10680887685499;0.0;;;;;;;;;
2012-04-15 08:15:00;prosumer_s1_4;0.0;-0.4125384642006799;-1.1211271049708194;16.181323063668014;;;;;;;;;
2012-04-15 08:15:00;prosumer_s1_5;0.0;-2.2911825413177365;-91.49392181340568;0.0;;;;;;;;;
2012-04-15 08:30:00;prosumer_s1_0;0.0;-2.6018621427716986;-18.30205510376712;4.062788242431148;;;;;;;;;
2012-04-15 08:30:00;prosumer_s1_1;0.0;-0.1547363797335633;-32.15548897530322;0.0;;;;;;;;;
2012-04-15 08:30:00;prosumer_s1_2;0;-1.3684625024287862;-20.6402374641655;0.0;;;;;;;;;
2012-04-15 08:30:00;prosumer_s1_3;0.0;-0.9245115765417876;-35.34839775331423;0.0;;;;;;;;;
2012-04-15 08:30:00;prosumer_s1_4;0.0;-0.4909852532300629;-1.2494289874952145;16.181323063668014;;;;;;;;;
2012-04-15 08:30:00;prosumer_s1_5;0.0;-2.362761074262516;-92.11134706556737;0.0;;;;;;;;;
2012-04-15 08:45:00;prosumer_s1_0;0.0;-2.380802138609323;-18.778215531488986;4.062788242431148;;;;;;;;;
2012-04-15 08:45:00;prosumer_s1_1;0.0;-0.3361956769834929;-32.22272811069992;0.0;;;;;;;;;
